sample_id,project_id,condition_id,rep,dataset,baseline,gene_change,change_type,machine,PMID,GEO,CEL_file,creator,creator-email,run-date,strain-description,growth-stage,temperature,isolate-type,base-media,carbon-source,nitrogen-source,Unnamed: 18,electron-acceptor,supplement,environment,,,,,,,,,,,,,,
pal__lyx_ale4__1,pal,lyx_ale4,1,RNAseq-1,,b0758|b0759|b3548|b3549|b3550|b3551|b3552|b3553|b3554|b3555|b3556|b4647|b4455|b3557|b3558|b3559|b3560|b4553|b3561|b3562|b3563|b3564|b3565|b3566|b3567|b3568|b3569|b3570|b3571|b3572|b3573|b3574|b3575|b3576|b3577|b3578|b3579|b3580|b3581|b3582|b3583|b4648|b4649|b3584|b3585|b3586|b3587|b3588|b3589|b3590|b3591|b3592|b3593|b3594|b3595|b3596|b4650|b4651|b4615|b4652|b3597|b3598|b3599|b3600|b3601|b4554|b3602|b3603|b3604|b3605|b3606|b3607|b3608|b3609|b3610|b3611|b3612|b3613|b3614|b3615|b3616|b3617|b3618|b3619|b3620|b3621|b3625|b3627|b3628|b3630|b3631|b3632|b3633|b3634|b3635|b3636|b3637|b3638|b3639|b3640|b3641|b3642|b3643|b3644|b3645|b3646|b3647|b3648|b3649|b3650|b3651|b3652|b3653|b3654|b3655|b3656|b3657|b4653|b3659|b3660|b3661|b4555|b3662|b3663|b3664,,Gabriela Guzman,Gabriela Guzman,05/11/16,Escherichia coli PAL.4.90.0,MG1655,M9,D-lyxose(2),NH4Cl(1),O2,sauer trace element mixture,,37,7,,Batch,0.53,Endpoint,Population,HiSeq 2500,,2,pal/SRR7154627_1.fastq.gz,pal/SRR7154627_2.fastq.gz,pal__lyx_ale4__1.bam,97.75,doi.org/10.1101/310946,GSE114358,1,,,,
pal__lyx_ale4__2,pal,lyx_ale4,2,RNAseq-1,,b0758|b0759|b3548|b3549|b3550|b3551|b3552|b3553|b3554|b3555|b3556|b4647|b4455|b3557|b3558|b3559|b3560|b4553|b3561|b3562|b3563|b3564|b3565|b3566|b3567|b3568|b3569|b3570|b3571|b3572|b3573|b3574|b3575|b3576|b3577|b3578|b3579|b3580|b3581|b3582|b3583|b4648|b4649|b3584|b3585|b3586|b3587|b3588|b3589|b3590|b3591|b3592|b3593|b3594|b3595|b3596|b4650|b4651|b4615|b4652|b3597|b3598|b3599|b3600|b3601|b4554|b3602|b3603|b3604|b3605|b3606|b3607|b3608|b3609|b3610|b3611|b3612|b3613|b3614|b3615|b3616|b3617|b3618|b3619|b3620|b3621|b3625|b3627|b3628|b3630|b3631|b3632|b3633|b3634|b3635|b3636|b3637|b3638|b3639|b3640|b3641|b3642|b3643|b3644|b3645|b3646|b3647|b3648|b3649|b3650|b3651|b3652|b3653|b3654|b3655|b3656|b3657|b4653|b3659|b3660|b3661|b4555|b3662|b3663|b3664,,Gabriela Guzman,Gabriela Guzman,05/11/16,Escherichia coli PAL.4.90.0,MG1655,M9,D-lyxose(2),NH4Cl(1),O2,sauer trace element mixture,,37,7,,Batch,0.53,Endpoint,Population,HiSeq 2500,,2,pal/SRR7154628_1.fastq.gz,pal/SRR7154628_2.fastq.gz,pal__lyx_ale4__2.bam,97.57,doi.org/10.1101/310946,GSE114358,1,,,,
pal__5drib_ale10_f18__1,pal,5drib_ale10_f18,1,RNAseq-1,,b3751|b1337|b1338|b1339|b1340|b1341|b1342|b1343|b1344|b1345|b1346|b1347|b1348|b1349|b1350|b1351|b1352|b1355|b1356|b1357|b1358|b1359|b1360|b1361|b1362|b1363|b1365|b1366|b1368|b1370|b1372|b1374|b1375|b1377|b1378|b1379|b1380|b1381|b1382|b1383|b1384|b1385|b1386|b1387|b1388|b1389|b1390|b1391|b1392|b1393|b1394|b1395|b1396|b1397|b1398|b1399|b1400|b1406|b1407|b1408|b1409|b1410|b1411|b1412|b1413|b1414|b1415|b1418|b1419|b1420|b1424|b1426|b1427|b1428|b1429|b1430|b1431|b1432|b1434|b1435|b1436|b1438|b1439|b1440|b1441|b1442|b1444|b1445|b1446|b1447|b1448|b1449|b1451|b1452|b1454|b1455|b1456|b1459_1|b1461|b1463|b1464|b1465|b1466|b1467|b1468|b1469|b1471_1|b1472|b1473|b1475|b1476|b1477|b1479|b1480|b1482|b1483|b1484|b1485|b1487|b1488|b1490|b1491|b1492|b1493|b1494|b1495|b1496|b1497|b1498|b1499|b1500|b1501|b4493_1,,Gabriela Guzman,Gabriela Guzman,05/11/16,Escherichia coli PAL.10.18.0,MG1655,M9,D-2-deoxyribose(2),NH4Cl(1),O2,sauer trace element mixture,,37,7,,Batch,0.3,Midpoint,Population,HiSeq 2500,,2,pal/SRR7154629_1.fastq.gz,pal/SRR7154629_2.fastq.gz,pal__5drib_ale10_f18__1.bam,98.09,doi.org/10.1101/310946,GSE114358,1,,,,
pal__5drib_ale10_f18__2,pal,5drib_ale10_f18,2,RNAseq-1,,b3751|b1337|b1338|b1339|b1340|b1341|b1342|b1343|b1344|b1345|b1346|b1347|b1348|b1349|b1350|b1351|b1352|b1355|b1356|b1357|b1358|b1359|b1360|b1361|b1362|b1363|b1365|b1366|b1368|b1370|b1372|b1374|b1375|b1377|b1378|b1379|b1380|b1381|b1382|b1383|b1384|b1385|b1386|b1387|b1388|b1389|b1390|b1391|b1392|b1393|b1394|b1395|b1396|b1397|b1398|b1399|b1400|b1406|b1407|b1408|b1409|b1410|b1411|b1412|b1413|b1414|b1415|b1418|b1419|b1420|b1424|b1426|b1427|b1428|b1429|b1430|b1431|b1432|b1434|b1435|b1436|b1438|b1439|b1440|b1441|b1442|b1444|b1445|b1446|b1447|b1448|b1449|b1451|b1452|b1454|b1455|b1456|b1459_1|b1461|b1463|b1464|b1465|b1466|b1467|b1468|b1469|b1471_1|b1472|b1473|b1475|b1476|b1477|b1479|b1480|b1482|b1483|b1484|b1485|b1487|b1488|b1490|b1491|b1492|b1493|b1494|b1495|b1496|b1497|b1498|b1499|b1500|b1501|b4493_1,,Gabriela Guzman,Gabriela Guzman,05/11/16,Escherichia coli PAL.10.18.0,MG1655,M9,D-2-deoxyribose(2),NH4Cl(1),O2,sauer trace element mixture,,37,7,,Batch,0.3,Midpoint,Population,HiSeq 2500,,2,pal/SRR7154631_1.fastq.gz,pal/SRR7154631_2.fastq.gz,pal__5drib_ale10_f18__2.bam,98.29,doi.org/10.1101/310946,GSE114358,1,,,,
pal__5drib_ale10__1,pal,5drib_ale10,1,RNAseq-1,,b3751|b1337|b1338|b1339|b1340|b1341|b1342|b1343|b1344|b1345|b1346|b1347|b1348|b1349|b1350|b1351|b1352|b1355|b1356|b1357|b1358|b1359|b1360|b1361|b1362|b1363|b1365|b1366|b1368|b1370|b1372|b1374|b1375|b1377|b1378|b1379|b1380|b1381|b1382|b1383|b1384|b1385|b1386|b1387|b1388|b1389|b1390|b1391|b1392|b1393|b1394|b1395|b1396|b1397|b1398|b1399|b1400|b1406|b1407|b1408|b1409|b1410|b1411|b1412|b1413|b1414|b1415|b1418|b1419|b1420|b1424|b1426|b1427|b1428|b1429|b1430|b1431|b1432|b1434|b1435|b1436|b1438|b1439|b1440|b1441|b1442|b1444|b1445|b1446|b1447|b1448|b1449|b1451|b1452|b1454|b1455|b1456|b1459_1|b1461|b1463|b1464|b1465|b1466|b1467|b1468|b1469|b1471_1|b1472|b1473|b1475|b1476|b1477|b1479|b1480|b1482|b1483|b1484|b1485|b1487|b1488|b1490|b1491|b1492|b1493|b1494|b1495|b1496|b1497|b1498|b1499|b1500|b1501|b4493_1,,Gabriela Guzman,Gabriela Guzman,05/11/16,Escherichia coli PAL.10.118.0,MG1655,M9,D-2-deoxyribose(2),NH4Cl(1),O2,sauer trace element mixture,,37,7,,Batch,0.43,Endpoint,Population,HiSeq 2500,,1,pal/SRR7154632_1.fastq.gz,pal/SRR7154632_2.fastq.gz,pal__5drib_ale10__1.bam,97.36,doi.org/10.1101/310946,GSE114358,1,,,,
pal__arab_ale14_f9__1,pal,arab_ale14_f9,1,RNAseq-1,,,,Gabriela Guzman,Gabriela Guzman,05/11/16,Escherichia coli PAL.14.9.0,MG1655,M9,D-arabinose(2),NH4Cl(1),O2,sauer trace element mixture,,37,7,,Batch,0.27,Midpoint,Population,HiSeq 2500,,2,pal/SRR7154633_1.fastq.gz,pal/SRR7154633_2.fastq.gz,pal__arab_ale14_f9__1.bam,97.35,doi.org/10.1101/310946,GSE114358,1,,,,
pal__arab_ale14_f9__2,pal,arab_ale14_f9,2,RNAseq-1,,,,Gabriela Guzman,Gabriela Guzman,05/11/16,Escherichia coli PAL.14.9.0,MG1655,M9,D-arabinose(2),NH4Cl(1),O2,sauer trace element mixture,,37,7,,Batch,0.27,Midpoint,Population,HiSeq 2500,,2,pal/SRR7154634_1.fastq.gz,pal/SRR7154634_2.fastq.gz,pal__arab_ale14_f9__2.bam,97.71,doi.org/10.1101/310946,GSE114358,1,,,,
pal__arab_ale14__1,pal,arab_ale14,1,RNAseq-1,,,,Gabriela Guzman,Gabriela Guzman,05/11/16,Escherichia coli PAL.14.78.0,MG1655,M9,D-arabinose(2),NH4Cl(1),O2,sauer trace element mixture,,37,7,,Batch,0.42,Endpoint,Population,HiSeq 2500,,2,pal/SRR7154635_1.fastq.gz,pal/SRR7154635_2.fastq.gz,pal__arab_ale14__1.bam,97.76,doi.org/10.1101/310946,GSE114358,1,,,,
pal__arab_ale14__2,pal,arab_ale14,2,RNAseq-1,,,,Gabriela Guzman,Gabriela Guzman,05/11/16,Escherichia coli PAL.14.78.0,MG1655,M9,D-arabinose(2),NH4Cl(1),O2,sauer trace element mixture,,37,7,,Batch,0.42,Endpoint,Population,HiSeq 2500,,2,pal/SRR7154636_1.fastq.gz,pal/SRR7154636_2.fastq.gz,pal__arab_ale14__2.bam,97.75,doi.org/10.1101/310946,GSE114358,1,,,,
pal__arab_ale16__1,pal,arab_ale16,1,RNAseq-1,,,,Gabriela Guzman,Gabriela Guzman,05/11/16,Escherichia coli PAL.16.70.0,MG1655,M9,D-arabinose(2),NH4Cl(1),O2,sauer trace element mixture,,37,7,,Batch,0.56,Endpoint,Population,HiSeq 2500,,2,pal/SRR7154637_1.fastq.gz,pal/SRR7154637_2.fastq.gz,pal__arab_ale16__1.bam,98.15,doi.org/10.1101/310946,GSE114358,1,,,,
pal__arab_ale16__2,pal,arab_ale16,2,RNAseq-1,,,,Gabriela Guzman,Gabriela Guzman,05/11/16,Escherichia coli PAL.16.70.0,MG1655,M9,D-arabinose(2),NH4Cl(1),O2,sauer trace element mixture,,37,7,,Batch,0.56,Endpoint,Population,HiSeq 2500,,2,pal/SRR7154638_1.fastq.gz,pal/SRR7154638_2.fastq.gz,pal__arab_ale16__2.bam,98.09,doi.org/10.1101/310946,GSE114358,1,,,,
pal__tartr_ale26_f10__1,pal,tartr_ale26_f10,1,RNAseq-1,,b1820|b1821|b1822|b1823|b1824|b1825|b1826|b1827|b1829|b1830|b1834|b1835|b1836|b1837|b1838|b1839|b1840|b1841|b1842|b1843|b1844|b1846|b1847|b1848|b1849|b1850|b1851|b1852|b1853|b1854|b1855|b1856|b1857,,Gabriela Guzman,Gabriela Guzman,05/11/16,Escherichia coli PAL.26.10.0,MG1655,M9,m-tartrate(2),NH4Cl(1),O2,sauer trace element mixture,,37,7,,Batch,0.16,Midpoint,Population,HiSeq 2500,,2,pal/SRR7154639_1.fastq.gz,pal/SRR7154639_2.fastq.gz,pal__tartr_ale26_f10__1.bam,98.17,doi.org/10.1101/310946,GSE114358,1,,,,
pal__tartr_ale26_f10__2,pal,tartr_ale26_f10,2,RNAseq-1,,b1820|b1821|b1822|b1823|b1824|b1825|b1826|b1827|b1829|b1830|b1834|b1835|b1836|b1837|b1838|b1839|b1840|b1841|b1842|b1843|b1844|b1846|b1847|b1848|b1849|b1850|b1851|b1852|b1853|b1854|b1855|b1856|b1857,,Gabriela Guzman,Gabriela Guzman,05/11/16,Escherichia coli PAL.26.10.0,MG1655,M9,m-tartrate(2),NH4Cl(1),O2,sauer trace element mixture,,37,7,,Batch,0.16,Midpoint,Population,HiSeq 2500,,2,pal/SRR7154640_1.fastq.gz,pal/SRR7154640_2.fastq.gz,pal__tartr_ale26_f10__2.bam,98.07,doi.org/10.1101/310946,GSE114358,1,,,,
pal__tartr_ale26__1,pal,tartr_ale26,1,RNAseq-1,,b1820|b1821|b1822|b1823|b1824|b1825|b1826|b1827|b1829|b1830|b1834|b1835|b1836|b1837|b1838|b1839|b1840|b1841|b1842|b1843|b1844|b1846|b1847|b1848|b1849|b1850|b1851|b1852|b1853|b1854|b1855|b1856|b1857,,Gabriela Guzman,Gabriela Guzman,05/11/16,Escherichia coli PAL.26.86.0,MG1655,M9,m-tartrate(2),NH4Cl(1),O2,sauer trace element mixture,,37,7,,Batch,0.28,Endpoint,Population,HiSeq 2500,,2,pal/SRR7154643_1.fastq.gz,pal/SRR7154643_2.fastq.gz,pal__tartr_ale26__1.bam,97.24,doi.org/10.1101/310946,GSE114358,1,,,,
pal__tartr_ale26__2,pal,tartr_ale26,2,RNAseq-1,,b1820|b1821|b1822|b1823|b1824|b1825|b1826|b1827|b1829|b1830|b1834|b1835|b1836|b1837|b1838|b1839|b1840|b1841|b1842|b1843|b1844|b1846|b1847|b1848|b1849|b1850|b1851|b1852|b1853|b1854|b1855|b1856|b1857,,Gabriela Guzman,Gabriela Guzman,05/11/16,Escherichia coli PAL.26.86.0,MG1655,M9,m-tartrate(2),NH4Cl(1),O2,sauer trace element mixture,,37,7,,Batch,0.28,Endpoint,Population,HiSeq 2500,,2,pal/SRR7154644_1.fastq.gz,pal/SRR7154644_2.fastq.gz,pal__tartr_ale26__2.bam,97.59,doi.org/10.1101/310946,GSE114358,1,,,,
pal__tartr_ale28_f10__1,pal,tartr_ale28_f10,1,RNAseq-1,,,,Gabriela Guzman,Gabriela Guzman,05/11/16,Escherichia coli PAL.28.10.0,MG1655,M9,m-tartrate(2),NH4Cl(1),O2,sauer trace element mixture,,37,7,,Batch,0.22,Midpoint,Population,HiSeq 2500,,2,pal/SRR7154641_1.fastq.gz,pal/SRR7154641_2.fastq.gz,pal__tartr_ale28_f10__1.bam,97.47,doi.org/10.1101/310946,GSE114358,1,,,,
pal__tartr_ale28_f10__2,pal,tartr_ale28_f10,2,RNAseq-1,,,,Gabriela Guzman,Gabriela Guzman,05/11/16,Escherichia coli PAL.28.10.0,MG1655,M9,m-tartrate(2),NH4Cl(1),O2,sauer trace element mixture,,37,7,,Batch,0.22,Midpoint,Population,HiSeq 2500,,2,pal/SRR7154642_1.fastq.gz,pal/SRR7154642_2.fastq.gz,pal__tartr_ale28_f10__2.bam,97.83,doi.org/10.1101/310946,GSE114358,1,,,,
pal__tartr_ale28__1,pal,tartr_ale28,1,RNAseq-1,,,,Gabriela Guzman,Gabriela Guzman,05/11/16,Escherichia coli PAL.28.88.0,MG1655,M9,m-tartrate(2),NH4Cl(1),O2,sauer trace element mixture,,37,7,,Batch,0.41,Endpoint,Population,HiSeq 2500,,2,pal/SRR7154645_1.fastq.gz,pal/SRR7154645_2.fastq.gz,pal__tartr_ale28__1.bam,98.13,doi.org/10.1101/310946,GSE114358,1,,,,
pal__tartr_ale28__2,pal,tartr_ale28,2,RNAseq-1,,,,Gabriela Guzman,Gabriela Guzman,05/11/16,Escherichia coli PAL.28.88.0,MG1655,M9,m-tartrate(2),NH4Cl(1),O2,sauer trace element mixture,,37,7,,Batch,0.41,Endpoint,Population,HiSeq 2500,,2,pal/SRR7154646_1.fastq.gz,pal/SRR7154646_2.fastq.gz,pal__tartr_ale28__2.bam,98.04,doi.org/10.1101/310946,GSE114358,1,,,,
efeU__delmenFentC_citr__1,efeU,delmenFentC_citr,1,RNAseq-1,,b2265|b0593,KO,Amitesh Anand,Richard Szubin,05/21/18,Escherichia coli K-12 MG1655 del_menF del_entC,MG1655,M9,glucose(4),NH4Cl(1),O2,sauer trace element mixture,FeCl3 (20 uM) + Na-citrate (10 mM),37,7,,Batch,,No,,HiSeq 4000,,2,efeU/SRR8218063_1.fastq.gz,efeU/SRR8218063_2.fastq.gz,efeU__delmenFentC_citr__1.bam,94.04,doi.org/10.1038/s41564-018-0340-2,GSE122779,1,,,,
efeU__delmenFentC_citr__2,efeU,delmenFentC_citr,2,RNAseq-1,,b2265|b0593,KO,Amitesh Anand,Richard Szubin,05/21/18,Escherichia coli K-12 MG1655 del_menF del_entC,MG1655,M9,glucose(4),NH4Cl(1),O2,sauer trace element mixture,FeCl3 (20 uM) + Na-citrate (10 mM),37,7,,Batch,,No,,HiSeq 4000,,2,efeU/SRR8218064_1.fastq.gz,efeU/SRR8218064_2.fastq.gz,efeU__delmenFentC_citr__2.bam,92.15,doi.org/10.1038/s41564-018-0340-2,GSE122779,1,,,,
efeU__delmenFentC__1,efeU,delmenFentC,1,RNAseq-1,,b2265|b0593,KO,Amitesh Anand,Richard Szubin,05/21/18,Escherichia coli K-12 MG1655 del_menF del_entC,MG1655,M9,glucose(4),NH4Cl(1),O2,sauer trace element mixture,,37,7,,Batch,,No,,HiSeq 4000,,2,efeU/SRR8218065_1.fastq.gz,efeU/SRR8218065_2.fastq.gz,efeU__delmenFentC__1.bam,95.79,doi.org/10.1038/s41564-018-0340-2,GSE122779,1,,,,
efeU__delmenFentC__2,efeU,delmenFentC,2,RNAseq-1,,b2265|b0593,KO,Amitesh Anand,Richard Szubin,05/21/18,Escherichia coli K-12 MG1655 del_menF del_entC,MG1655,M9,glucose(4),NH4Cl(1),O2,sauer trace element mixture,,37,7,,Batch,,No,,HiSeq 4000,,2,efeU/SRR8218066_1.fastq.gz,efeU/SRR8218066_2.fastq.gz,efeU__delmenFentC__2.bam,95.07,doi.org/10.1038/s41564-018-0340-2,GSE122779,1,,,,
efeU__menFentC_ale39__1,efeU,menFentC_ale39,1,RNAseq-1,,b2265|b0593,KO,Amitesh Anand,Richard Szubin,05/21/18,Escherichia coli EEP_menF_entC.39.91.1,MG1655,M9,glucose(4),NH4Cl(1),O2,sauer trace element mixture,,37,7,,Batch,0.98,Endpoint,Clonal,HiSeq 4000,,2,efeU/SRR8218067_1.fastq.gz,efeU/SRR8218067_2.fastq.gz,efeU__menFentC_ale39__1.bam,93.68,doi.org/10.1038/s41564-018-0340-2,GSE122779,1,,,,
efeU__menFentC_ale39__2,efeU,menFentC_ale39,2,RNAseq-1,,b2265|b0593,KO,Amitesh Anand,Richard Szubin,05/21/18,Escherichia coli EEP_menF_entC.39.91.1,MG1655,M9,glucose(4),NH4Cl(1),O2,sauer trace element mixture,,37,7,,Batch,0.98,Endpoint,Clonal,HiSeq 4000,,2,efeU/SRR8218068_1.fastq.gz,efeU/SRR8218068_2.fastq.gz,efeU__menFentC_ale39__2.bam,93.85,doi.org/10.1038/s41564-018-0340-2,GSE122779,1,,,,
efeU__menFentC_ale29__1,efeU,menFentC_ale29,1,RNAseq-1,,b2265|b0593,KO,Amitesh Anand,Richard Szubin,05/21/18,Escherichia coli EEP_menF_entC.29.82.1,MG1655,M9,glucose(4),NH4Cl(1),O2,sauer trace element mixture,FeCl3 (20 uM) + Na-citrate (10 mM),37,7,,Batch,0.9,Endpoint,Clonal,HiSeq 4000,,2,efeU/SRR8218069_1.fastq.gz,efeU/SRR8218069_2.fastq.gz,efeU__menFentC_ale29__1.bam,93.36,doi.org/10.1038/s41564-018-0340-2,GSE122779,1,,,,
efeU__menFentC_ale29__2,efeU,menFentC_ale29,2,RNAseq-1,,b2265|b0593,KO,Amitesh Anand,Richard Szubin,05/21/18,Escherichia coli EEP_menF_entC.29.82.1,MG1655,M9,glucose(4),NH4Cl(1),O2,sauer trace element mixture,FeCl3 (20 uM) + Na-citrate (10 mM),37,7,,Batch,0.9,Endpoint,Clonal,HiSeq 4000,,2,efeU/SRR8218070_1.fastq.gz,efeU/SRR8218070_2.fastq.gz,efeU__menFentC_ale29__2.bam,93.1,doi.org/10.1038/s41564-018-0340-2,GSE122779,1,,,,
efeU__menFentC_ale30__1,efeU,menFentC_ale30,1,RNAseq-1,,b2265|b0593,KO,Amitesh Anand,Richard Szubin,05/21/18,Escherichia coli EEP_menF_entC.30.83.1,MG1655,M9,glucose(4),NH4Cl(1),O2,sauer trace element mixture,FeCl3 (20 uM) + Na-citrate (10 mM),37,7,,Batch,0.95,Endpoint,Clonal,HiSeq 4000,,2,efeU/SRR8218071_1.fastq.gz,efeU/SRR8218071_2.fastq.gz,efeU__menFentC_ale30__1.bam,93.94,doi.org/10.1038/s41564-018-0340-2,GSE122779,1,,,,
efeU__menFentC_ale30__2,efeU,menFentC_ale30,2,RNAseq-1,,b2265|b0593,KO,Amitesh Anand,Richard Szubin,05/21/18,Escherichia coli EEP_menF_entC.30.83.1,MG1655,M9,glucose(4),NH4Cl(1),O2,sauer trace element mixture,FeCl3 (20 uM) + Na-citrate (10 mM),37,7,,Batch,0.95,Endpoint,Clonal,HiSeq 4000,,2,efeU/SRR8218072_1.fastq.gz,efeU/SRR8218072_2.fastq.gz,efeU__menFentC_ale30__2.bam,92.83,doi.org/10.1038/s41564-018-0340-2,GSE122779,1,,,,
efeU__menFentCubiC_ale36__1,efeU,menFentCubiC_ale36,1,RNAseq-1,,b2265|b0593,KO,Amitesh Anand,Richard Szubin,05/21/18,Escherichia coli EEP_menF_entC_ubiC.36.86.1,MG1655,M9,glucose(4),NH4Cl(1),O2,sauer trace element mixture,,37,7,,Batch,0.58,Endpoint,Clonal,HiSeq 4000,Also used in quinone study,2,efeU/SRR8218073_1.fastq.gz,efeU/SRR8218073_2.fastq.gz,efeU__menFentCubiC_ale36__1.bam,92.9,doi.org/10.1038/s41564-018-0340-2,GSE122779,1,,,,
efeU__menFentCubiC_ale36__2,efeU,menFentCubiC_ale36,2,RNAseq-1,,b2265|b0593,KO,Amitesh Anand,Richard Szubin,05/21/18,Escherichia coli EEP_menF_entC_ubiC.36.86.1,MG1655,M9,glucose(4),NH4Cl(1),O2,sauer trace element mixture,,37,7,,Batch,0.58,Endpoint,Clonal,HiSeq 4000,Also used in quinone study,2,efeU/SRR8218074_1.fastq.gz,efeU/SRR8218074_2.fastq.gz,efeU__menFentCubiC_ale36__2.bam,93.44,doi.org/10.1038/s41564-018-0340-2,GSE122779,1,,,,
efeU__menFentCubiC_ale37__1,efeU,menFentCubiC_ale37,1,RNAseq-1,,b2265|b0593,KO,Amitesh Anand,Richard Szubin,05/21/18,Escherichia coli EEP_menF_entC_ubiC.37.25.1,MG1655,M9,glucose(4),NH4Cl(1),O2,sauer trace element mixture,,37,7,,Batch,0.46,Endpoint,Clonal,HiSeq 4000,Also used in quinone study,2,efeU/SRR8218075_1.fastq.gz,efeU/SRR8218075_2.fastq.gz,efeU__menFentCubiC_ale37__1.bam,94.89,doi.org/10.1038/s41564-018-0340-2,GSE122779,1,,,,
efeU__menFentCubiC_ale37__2,efeU,menFentCubiC_ale37,2,RNAseq-1,,b2265|b0593,KO,Amitesh Anand,Richard Szubin,05/21/18,Escherichia coli EEP_menF_entC_ubiC.37.25.1,MG1655,M9,glucose(4),NH4Cl(1),O2,sauer trace element mixture,,37,7,,Batch,0.46,Endpoint,Clonal,HiSeq 4000,Also used in quinone study,2,efeU/SRR8218076_1.fastq.gz,efeU/SRR8218076_2.fastq.gz,efeU__menFentCubiC_ale37__2.bam,94.62,doi.org/10.1038/s41564-018-0340-2,GSE122779,1,,,,
efeU__menFentCubiC_ale38__1,efeU,menFentCubiC_ale38,1,RNAseq-1,,b2265|b0593,KO,Amitesh Anand,Richard Szubin,05/21/18,Escherichia coli EEP_menF_entC_ubiC.38.28.1,MG1655,M9,glucose(4),NH4Cl(1),O2,sauer trace element mixture,,37,7,,Batch,0.58,Endpoint,Clonal,HiSeq 4000,Also used in quinone study,2,efeU/SRR8218077_1.fastq.gz,efeU/SRR8218077_2.fastq.gz,efeU__menFentCubiC_ale38__1.bam,95.65,doi.org/10.1038/s41564-018-0340-2,GSE122779,1,,,,
efeU__menFentCubiC_ale38__2,efeU,menFentCubiC_ale38,2,RNAseq-1,,b2265|b0593,KO,Amitesh Anand,Richard Szubin,05/21/18,Escherichia coli EEP_menF_entC_ubiC.38.28.1,MG1655,M9,glucose(4),NH4Cl(1),O2,sauer trace element mixture,,37,7,,Batch,0.58,Endpoint,Clonal,HiSeq 4000,Also used in quinone study,2,efeU/SRR8218078_1.fastq.gz,efeU/SRR8218078_2.fastq.gz,efeU__menFentCubiC_ale38__2.bam,94.94,doi.org/10.1038/s41564-018-0340-2,GSE122779,1,,,,
kan1__kan__1,kan1,kan,1,RNAseq-2,,b0375|b0377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kan1__kan__2,kan1,kan,2,RNAseq-2,,b0375|b0377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kan1__kan__3,kan1,kan,3,RNAseq-2,,b0375|b0377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kan4__kan__1,kan4,kan,1,RNAseq-2,,b0375|b0377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kan4__kan__2,kan4,kan,2,RNAseq-2,,b0375|b0377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kan4__kan__3,kan4,kan,3,RNAseq-2,,b0375|b0377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
amp7__amp__1,amp7,amp,1,RNAseq-2,,b4151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
amp7__amp__2,amp7,amp,2,RNAseq-2,,b4151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
amp7__amp__3,amp7,amp,3,RNAseq-2,,b4151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wt__ctrl1__1,wt,ctrl1,1,RNAseq-2,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wt__ctrl1__2,wt,ctrl1,2,RNAseq-2,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wt__ctrl1__3,wt,ctrl1,3,RNAseq-2,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
amp9__amp__1,amp9,amp,1,RNAseq-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
amp9__amp__2,amp9,amp,2,RNAseq-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
amp9__amp__3,amp9,amp,3,RNAseq-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chl2__chl__1,chl2,chl,1,RNAseq-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chl2__chl__2,chl2,chl,2,RNAseq-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chl2__chl__3,chl2,chl,3,RNAseq-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chl9__chl__1,chl9,chl,1,RNAseq-2,,b0841|b0842|b0843|b0844|b0845|b0846|b0847|b0848|b0849|b0850|b0851|b0852|b0853|b0854|b0855|b0856|b0857|b0858|b0859|b0860|b0861|b0862|b0863|b0864|b0865|b0866|b0867|b0869|b0870|b0871|b0872|b0873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chl9__chl__2,chl9,chl,2,RNAseq-2,,b0841|b0842|b0843|b0844|b0845|b0846|b0847|b0848|b0849|b0850|b0851|b0852|b0853|b0854|b0855|b0856|b0857|b0858|b0859|b0860|b0861|b0862|b0863|b0864|b0865|b0866|b0867|b0869|b0870|b0871|b0872|b0873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
