ContrastName	TestAnnotation
GSM1080850.ch1-vs-GSM1080843.ch1	GENTAMICIN:5µg/ml
GSM1080852.ch1-vs-GSM1080843.ch1	STRAIN.MG1655:+1
GSM1080852.ch1-vs-GSM1080843.ch1	TEMPERATURE:37°C
GSM1080852.ch1-vs-GSM1080843.ch1	GROWTH.EXPONENTIAL:+1
GSM1080852.ch1-vs-GSM1080843.ch1	BIOREACTOR:+1
GSM1080852.ch1-vs-GSM1080843.ch1	CCCP:800µM
GSM1080852.ch1-vs-GSM1080843.ch1	CCCP.TIME:15min
GSM1080851.ch1-vs-GSM1080843.ch1	STRAIN.MG1655:+1
GSM1080851.ch1-vs-GSM1080843.ch1	TEMPERATURE:37°C
GSM1080851.ch1-vs-GSM1080843.ch1	GROWTH.EXPONENTIAL:+1
GSM1080851.ch1-vs-GSM1080843.ch1	BIOREACTOR:+1
GSM1080851.ch1-vs-GSM1080843.ch1	GENTAMICIN:5µg/ml
GSM1080846.ch1-vs-GSM1080843.ch1	STRAIN.MG1655:+1
GSM1080846.ch1-vs-GSM1080843.ch1	TEMPERATURE:37°C
GSM1080846.ch1-vs-GSM1080843.ch1	GROWTH.EXPONENTIAL:+1
GSM1080846.ch1-vs-GSM1080843.ch1	BIOREACTOR:+1
GSM1080846.ch1-vs-GSM1080843.ch1	PGRP:100 µg/ml
GSM1080848.ch1-vs-GSM1080843.ch1	STRAIN.MG1655:+1
GSM1080848.ch1-vs-GSM1080843.ch1	TEMPERATURE:37°C
GSM1080848.ch1-vs-GSM1080843.ch1	GROWTH.EXPONENTIAL:+1
GSM1080848.ch1-vs-GSM1080843.ch1	BIOREACTOR:+1
GSM1080848.ch1-vs-GSM1080843.ch1	PGRP:100 µg/ml
GSM1080854.ch1-vs-GSM1080843.ch1	STRAIN.MG1655:+1
GSM1080854.ch1-vs-GSM1080843.ch1	TEMPERATURE:37°C
GSM1080854.ch1-vs-GSM1080843.ch1	GROWTH.EXPONENTIAL:+1
GSM1080854.ch1-vs-GSM1080843.ch1	BIOREACTOR:+1
GSM1080854.ch1-vs-GSM1080843.ch1	CCCP:800µM
GSM1080854.ch1-vs-GSM1080843.ch1	CCCP.TIME:15min
GSM1130594.ch1-vs-GSM1130592.ch1	STRAIN.BW25113:1
GSM1130594.ch1-vs-GSM1130592.ch1	MEDIUM.LB:1
GSM1130594.ch1-vs-GSM1130592.ch1	OXYGEN:0
GSM1130594.ch1-vs-GSM1130592.ch1	TEMPERATURE:37°C
GSM1130594.ch1-vs-GSM1130592.ch1	GROWTH.EXPONENTIAL:1
GSM1130594.ch1-vs-GSM1130592.ch1	FLASK:1
GSM1130594.ch1-vs-GSM1130592.ch1	adhE:1
GSM1130595.ch1-vs-GSM1130593.ch1	MEDIUM.LB:1
GSM1130595.ch1-vs-GSM1130593.ch1	OXYGEN:0
GSM1130595.ch1-vs-GSM1130593.ch1	TEMPERATURE:37°C
GSM1130595.ch1-vs-GSM1130593.ch1	GROWTH.EXPONENTIAL:1
GSM1130595.ch1-vs-GSM1130593.ch1	FLASK:1
GSM1130595.ch1-vs-GSM1130593.ch1	STRAIN.BL21:1
GSM1130595.ch1-vs-GSM1130593.ch1	adhE:1
GSM1130593.ch1-vs-GSM1130592.ch1	MEDIUM.LB:1
GSM1130593.ch1-vs-GSM1130592.ch1	OXYGEN:0
GSM1130593.ch1-vs-GSM1130592.ch1	TEMPERATURE:37°C
GSM1130593.ch1-vs-GSM1130592.ch1	GROWTH.EXPONENTIAL:1
GSM1130593.ch1-vs-GSM1130592.ch1	FLASK:1
GSM1130593.ch1-vs-GSM1130592.ch1	STRAIN.BL21:1
GSM1361667.ch1-vs-GSM1361661.ch1	TEMPERATURE:33°C
GSM1361667.ch1-vs-GSM1361661.ch1	FLASK:+1
GSM1361667.ch1-vs-GSM1361661.ch1	STRAIN.DSM10123:+1
GSM1361667.ch1-vs-GSM1361661.ch1	PHOSPHATE:0.6-0.4g/L
GSM1361667.ch1-vs-GSM1361661.ch1	TIME:1170min
GSM1361668.ch1-vs-GSM1361661.ch1	TEMPERATURE:33°C
GSM1361668.ch1-vs-GSM1361661.ch1	FLASK:+1
GSM1361668.ch1-vs-GSM1361661.ch1	STRAIN.DSM10123:+1
GSM1361668.ch1-vs-GSM1361661.ch1	PHOSPHATE:0.6-0.4g/L
GSM1361668.ch1-vs-GSM1361661.ch1	TIME:1350min
GSM1361663.ch1-vs-GSM1361661.ch1	TEMPERATURE:33°C
GSM1361663.ch1-vs-GSM1361661.ch1	FLASK:+1
GSM1361663.ch1-vs-GSM1361661.ch1	STRAIN.DSM10123:+1
GSM1361663.ch1-vs-GSM1361661.ch1	PHOSPHATE:0.6-0.4g/L
GSM1361663.ch1-vs-GSM1361661.ch1	TIME:210min
GSM1361664.ch1-vs-GSM1361661.ch1	TEMPERATURE:33°C
GSM1361664.ch1-vs-GSM1361661.ch1	FLASK:+1
GSM1361664.ch1-vs-GSM1361661.ch1	STRAIN.DSM10123:+1
GSM1361664.ch1-vs-GSM1361661.ch1	PHOSPHATE:0.6-0.4g/L
GSM1361664.ch1-vs-GSM1361661.ch1	TIME:330min
GSM1361665.ch1-vs-GSM1361661.ch1	TEMPERATURE:33°C
GSM1361665.ch1-vs-GSM1361661.ch1	FLASK:+1
GSM1361665.ch1-vs-GSM1361661.ch1	STRAIN.DSM10123:+1
GSM1361665.ch1-vs-GSM1361661.ch1	PHOSPHATE:0.6-0.4g/L
GSM1361665.ch1-vs-GSM1361661.ch1	TIME:510min
GSM1361666.ch1-vs-GSM1361661.ch1	TEMPERATURE:33°C
GSM1361666.ch1-vs-GSM1361661.ch1	FLASK:+1
GSM1361666.ch1-vs-GSM1361661.ch1	STRAIN.DSM10123:+1
GSM1361666.ch1-vs-GSM1361661.ch1	PHOSPHATE:0.6-0.4g/L
GSM1361666.ch1-vs-GSM1361661.ch1	TIME:870min
GSM1361670.ch1-vs-GSM1361661.ch1	TEMPERATURE:33°C
GSM1361670.ch1-vs-GSM1361661.ch1	FLASK:+1
GSM1361670.ch1-vs-GSM1361661.ch1	STRAIN.DSM10123:+1
GSM1361670.ch1-vs-GSM1361661.ch1	PHOSPHATE:0.6-0.4g/L
GSM1361670.ch1-vs-GSM1361661.ch1	TIME:1770min
GSM1361662.ch1-vs-GSM1361661.ch1	TEMPERATURE:33°C
GSM1361662.ch1-vs-GSM1361661.ch1	FLASK:+1
GSM1361662.ch1-vs-GSM1361661.ch1	STRAIN.DSM10123:+1
GSM1361662.ch1-vs-GSM1361661.ch1	PHOSPHATE:0.6-0.4g/L
GSM1361662.ch1-vs-GSM1361661.ch1	TIME:90min
GSM1361669.ch1-vs-GSM1361661.ch1	TEMPERATURE:33°C
GSM1361669.ch1-vs-GSM1361661.ch1	FLASK:+1
GSM1361669.ch1-vs-GSM1361661.ch1	STRAIN.DSM10123:+1
GSM1361669.ch1-vs-GSM1361661.ch1	PHOSPHATE:0.6-0.4g/L
GSM1361669.ch1-vs-GSM1361661.ch1	TIME:1530min
GSM540104.ch1-vs-GSM540096.ch1	MEDIUM.MOPS:+1
GSM540104.ch1-vs-GSM540096.ch1	OD600:0.4
GSM540104.ch1-vs-GSM540096.ch1	TEMPERATURE:37°C
GSM540104.ch1-vs-GSM540096.ch1	FLASK:+1
GSM540104.ch1-vs-GSM540096.ch1	STRAIN.P2:+1
GSM540104.ch1-vs-GSM540096.ch1	PLASMID.pHACM-rpoA14:+1
GSM540097.ch1-vs-GSM540096.ch1	MEDIUM.MOPS:+1
GSM540097.ch1-vs-GSM540096.ch1	OD600:0.4
GSM540097.ch1-vs-GSM540096.ch1	TEMPERATURE:37°C
GSM540097.ch1-vs-GSM540096.ch1	FLASK:+1
GSM540097.ch1-vs-GSM540096.ch1	STRAIN.P2:+1
GSM540107.ch1-vs-GSM540096.ch1	MEDIUM.MOPS:+1
GSM540107.ch1-vs-GSM540096.ch1	OD600:0.4
GSM540107.ch1-vs-GSM540096.ch1	TEMPERATURE:37°C
GSM540107.ch1-vs-GSM540096.ch1	FLASK:+1
GSM540107.ch1-vs-GSM540096.ch1	STRAIN.P2:+1
GSM540107.ch1-vs-GSM540096.ch1	PLASMID.pHACM-rpoA27:+1
GSM540103.ch1-vs-GSM540096.ch1	MEDIUM.MOPS:+1
GSM540103.ch1-vs-GSM540096.ch1	OD600:0.4
GSM540103.ch1-vs-GSM540096.ch1	TEMPERATURE:37°C
GSM540103.ch1-vs-GSM540096.ch1	FLASK:+1
GSM540103.ch1-vs-GSM540096.ch1	STRAIN.P2:+1
GSM540103.ch1-vs-GSM540096.ch1	PLASMID.pHACM-rpoA14:+1
GSM540106.ch1-vs-GSM540096.ch1	MEDIUM.MOPS:+1
GSM540106.ch1-vs-GSM540096.ch1	OD600:0.4
GSM540106.ch1-vs-GSM540096.ch1	TEMPERATURE:37°C
GSM540106.ch1-vs-GSM540096.ch1	FLASK:+1
GSM540106.ch1-vs-GSM540096.ch1	STRAIN.P2:+1
GSM540106.ch1-vs-GSM540096.ch1	PLASMID.pHACM-rpoA27:+1
GSM540099.ch1-vs-GSM540096.ch1	MEDIUM.MOPS:+1
GSM540099.ch1-vs-GSM540096.ch1	OD600:0.4
GSM540099.ch1-vs-GSM540096.ch1	TEMPERATURE:37°C
GSM540099.ch1-vs-GSM540096.ch1	FLASK:+1
GSM540099.ch1-vs-GSM540096.ch1	STRAIN.P2:+1
GSM540099.ch1-vs-GSM540096.ch1	PLASMID.pHACM-rpoD3:+1
GSM540100.ch1-vs-GSM540096.ch1	MEDIUM.MOPS:+1
GSM540100.ch1-vs-GSM540096.ch1	OD600:0.4
GSM540100.ch1-vs-GSM540096.ch1	TEMPERATURE:37°C
GSM540100.ch1-vs-GSM540096.ch1	FLASK:+1
GSM540100.ch1-vs-GSM540096.ch1	STRAIN.P2:+1
GSM540100.ch1-vs-GSM540096.ch1	PLASMID.pHACM-rpoD3:+1
GSM540105.ch1-vs-GSM540096.ch1	MEDIUM.MOPS:+1
GSM540105.ch1-vs-GSM540096.ch1	OD600:0.4
GSM540105.ch1-vs-GSM540096.ch1	TEMPERATURE:37°C
GSM540105.ch1-vs-GSM540096.ch1	FLASK:+1
GSM540105.ch1-vs-GSM540096.ch1	STRAIN.P2:+1
GSM540105.ch1-vs-GSM540096.ch1	PLASMID.pHACM-rpoA27:+1
GSM540102.ch1-vs-GSM540096.ch1	MEDIUM.MOPS:+1
GSM540102.ch1-vs-GSM540096.ch1	OD600:0.4
GSM540102.ch1-vs-GSM540096.ch1	TEMPERATURE:37°C
GSM540102.ch1-vs-GSM540096.ch1	FLASK:+1
GSM540102.ch1-vs-GSM540096.ch1	STRAIN.P2:+1
GSM540102.ch1-vs-GSM540096.ch1	PLASMID.pHACM-rpoA14:+1
GSM540101.ch1-vs-GSM540096.ch1	MEDIUM.MOPS:+1
GSM540101.ch1-vs-GSM540096.ch1	OD600:0.4
GSM540101.ch1-vs-GSM540096.ch1	TEMPERATURE:37°C
GSM540101.ch1-vs-GSM540096.ch1	FLASK:+1
GSM540101.ch1-vs-GSM540096.ch1	STRAIN.P2:+1
GSM540101.ch1-vs-GSM540096.ch1	PLASMID.pHACM-rpoD3:+1
GSM540098.ch1-vs-GSM540096.ch1	MEDIUM.MOPS:+1
GSM540098.ch1-vs-GSM540096.ch1	OD600:0.4
GSM540098.ch1-vs-GSM540096.ch1	TEMPERATURE:37°C
GSM540098.ch1-vs-GSM540096.ch1	FLASK:+1
GSM540098.ch1-vs-GSM540096.ch1	STRAIN.P2:+1
GSM538621.ch1-vs-GSM538619.ch1	STRAIN.MG1655:1
GSM538621.ch1-vs-GSM538619.ch1	MEDIUM.LB:1
GSM538621.ch1-vs-GSM538619.ch1	TEMPERATURE:37°C
GSM538621.ch1-vs-GSM538619.ch1	GROWTH.EXPONENTIAL:1
GSM538621.ch1-vs-GSM538619.ch1	FLASK:1
GSM538621.ch1-vs-GSM538619.ch1	rimO.DELETION:1
GSM538621.ch1-vs-GSM538619.ch1	tet_cassette:-1
GSM538624.ch1-vs-GSM538619.ch1	STRAIN.MG1655:1
GSM538624.ch1-vs-GSM538619.ch1	MEDIUM.LB:1
GSM538624.ch1-vs-GSM538619.ch1	TEMPERATURE:37°C
GSM538624.ch1-vs-GSM538619.ch1	GROWTH.EXPONENTIAL:1
GSM538624.ch1-vs-GSM538619.ch1	FLASK:1
GSM538624.ch1-vs-GSM538619.ch1	rimO.DELETION:1
GSM538624.ch1-vs-GSM538619.ch1	tet_cassette:1
GSM538622.ch1-vs-GSM538619.ch1	STRAIN.MG1655:1
GSM538622.ch1-vs-GSM538619.ch1	MEDIUM.LB:1
GSM538622.ch1-vs-GSM538619.ch1	TEMPERATURE:37°C
GSM538622.ch1-vs-GSM538619.ch1	GROWTH.EXPONENTIAL:1
GSM538622.ch1-vs-GSM538619.ch1	FLASK:1
GSM538622.ch1-vs-GSM538619.ch1	rimO.DELETION:1
GSM538622.ch1-vs-GSM538619.ch1	tet_cassette:-1
GSM538620.ch1-vs-GSM538619.ch1	STRAIN.MG1655:1
GSM538620.ch1-vs-GSM538619.ch1	MEDIUM.LB:1
GSM538620.ch1-vs-GSM538619.ch1	TEMPERATURE:37°C
GSM538620.ch1-vs-GSM538619.ch1	GROWTH.EXPONENTIAL:1
GSM538620.ch1-vs-GSM538619.ch1	FLASK:1
GSM538623.ch1-vs-GSM538619.ch1	STRAIN.MG1655:1
GSM538623.ch1-vs-GSM538619.ch1	MEDIUM.LB:1
GSM538623.ch1-vs-GSM538619.ch1	TEMPERATURE:37°C
GSM538623.ch1-vs-GSM538619.ch1	GROWTH.EXPONENTIAL:1
GSM538623.ch1-vs-GSM538619.ch1	FLASK:1
GSM538623.ch1-vs-GSM538619.ch1	rimO.DELETION:1
GSM538623.ch1-vs-GSM538619.ch1	tet_cassette:1
GSM538626.ch1-vs-GSM538619.ch1	STRAIN.MG1655:1
GSM538626.ch1-vs-GSM538619.ch1	MEDIUM.LB:1
GSM538626.ch1-vs-GSM538619.ch1	TEMPERATURE:37°C
GSM538626.ch1-vs-GSM538619.ch1	GROWTH.EXPONENTIAL:1
GSM538626.ch1-vs-GSM538619.ch1	FLASK:1
GSM538626.ch1-vs-GSM538619.ch1	ycaO.DELETION:1
GSM538625.ch1-vs-GSM538619.ch1	STRAIN.MG1655:1
GSM538625.ch1-vs-GSM538619.ch1	MEDIUM.LB:1
GSM538625.ch1-vs-GSM538619.ch1	TEMPERATURE:37°C
GSM538625.ch1-vs-GSM538619.ch1	GROWTH.EXPONENTIAL:1
GSM538625.ch1-vs-GSM538619.ch1	FLASK:1
GSM538625.ch1-vs-GSM538619.ch1	ycaO.DELETION:1
GSM386645.ch1-vs-GSM386647.ch1	STRAIN.MG1655:1
GSM386645.ch1-vs-GSM386647.ch1	MEDIUM.LB:1
GSM386645.ch1-vs-GSM386647.ch1	OD600:0.5
GSM386645.ch1-vs-GSM386647.ch1	TEMPERATURE:37°C
GSM386645.ch1-vs-GSM386647.ch1	GROWTH.EXPONENTIAL:1
GSM386645.ch1-vs-GSM386647.ch1	FLASK:1
GSM386645.ch1-vs-GSM386647.ch1	GraL.OVEREXPRESSION:1
GSM386645.ch1-vs-GSM386647.ch1	GraL.OVEREXPRESSION.TIME:15min
GSM386644.ch1-vs-GSM386647.ch1	STRAIN.MG1655:1
GSM386644.ch1-vs-GSM386647.ch1	MEDIUM.LB:1
GSM386644.ch1-vs-GSM386647.ch1	OD600:0.5
GSM386644.ch1-vs-GSM386647.ch1	TEMPERATURE:37°C
GSM386644.ch1-vs-GSM386647.ch1	GROWTH.EXPONENTIAL:1
GSM386644.ch1-vs-GSM386647.ch1	FLASK:1
GSM386644.ch1-vs-GSM386647.ch1	GraL.OVEREXPRESSION:1
GSM386644.ch1-vs-GSM386647.ch1	GraL.OVEREXPRESSION.TIME:15min
GSM386646.ch1-vs-GSM386647.ch1	STRAIN.MG1655:1
GSM386646.ch1-vs-GSM386647.ch1	MEDIUM.LB:1
GSM386646.ch1-vs-GSM386647.ch1	OD600:0.5
GSM386646.ch1-vs-GSM386647.ch1	TEMPERATURE:37°C
GSM386646.ch1-vs-GSM386647.ch1	GROWTH.EXPONENTIAL:1
GSM386646.ch1-vs-GSM386647.ch1	FLASK:1
GSM386646.ch1-vs-GSM386647.ch1	GraL.OVEREXPRESSION:1
GSM386646.ch1-vs-GSM386647.ch1	GraL.OVEREXPRESSION.TIME:15min
GSM386650.ch1-vs-GSM386653.ch1	relA_b2784.DELETION:1
GSM386650.ch1-vs-GSM386653.ch1	spoT_b3650.DELETION:1
GSM386650.ch1-vs-GSM386653.ch1	STRAIN.MG1655:1
GSM386650.ch1-vs-GSM386653.ch1	MEDIUM.LB:1
GSM386650.ch1-vs-GSM386653.ch1	OD600:0.5
GSM386650.ch1-vs-GSM386653.ch1	TEMPERATURE:37°C
GSM386650.ch1-vs-GSM386653.ch1	GROWTH.EXPONENTIAL:1
GSM386650.ch1-vs-GSM386653.ch1	FLASK:1
GSM386650.ch1-vs-GSM386653.ch1	GraL.OVEREXPRESSION:1
GSM386650.ch1-vs-GSM386653.ch1	GraL.OVEREXPRESSION.TIME:15min
GSM386651.ch1-vs-GSM386653.ch1	relA_b2784.DELETION:1
GSM386651.ch1-vs-GSM386653.ch1	spoT_b3650.DELETION:1
GSM386651.ch1-vs-GSM386653.ch1	STRAIN.MG1655:1
GSM386651.ch1-vs-GSM386653.ch1	MEDIUM.LB:1
GSM386651.ch1-vs-GSM386653.ch1	OD600:0.5
GSM386651.ch1-vs-GSM386653.ch1	TEMPERATURE:37°C
GSM386651.ch1-vs-GSM386653.ch1	GROWTH.EXPONENTIAL:1
GSM386651.ch1-vs-GSM386653.ch1	FLASK:1
GSM386651.ch1-vs-GSM386653.ch1	GraL.OVEREXPRESSION:1
GSM386651.ch1-vs-GSM386653.ch1	GraL.OVEREXPRESSION.TIME:15min
GSM386652.ch1-vs-GSM386653.ch1	relA_b2784.DELETION:1
GSM386652.ch1-vs-GSM386653.ch1	spoT_b3650.DELETION:1
GSM386652.ch1-vs-GSM386653.ch1	STRAIN.MG1655:1
GSM386652.ch1-vs-GSM386653.ch1	MEDIUM.LB:1
GSM386652.ch1-vs-GSM386653.ch1	OD600:0.5
GSM386652.ch1-vs-GSM386653.ch1	TEMPERATURE:37°C
GSM386652.ch1-vs-GSM386653.ch1	GROWTH.EXPONENTIAL:1
GSM386652.ch1-vs-GSM386653.ch1	FLASK:1
GSM386652.ch1-vs-GSM386653.ch1	GraL.OVEREXPRESSION:1
GSM386652.ch1-vs-GSM386653.ch1	GraL.OVEREXPRESSION.TIME:15min
GSM386658.ch1-vs-GSM386659.ch1	STRAIN.MG1655:1
GSM386658.ch1-vs-GSM386659.ch1	MEDIUM.LB:1
GSM386658.ch1-vs-GSM386659.ch1	OD600:0.5
GSM386658.ch1-vs-GSM386659.ch1	TEMPERATURE:37°C
GSM386658.ch1-vs-GSM386659.ch1	GROWTH.EXPONENTIAL:1
GSM386658.ch1-vs-GSM386659.ch1	FLASK:1
GSM386658.ch1-vs-GSM386659.ch1	GraL.CONSTITUTIVE:1
GSM386656.ch1-vs-GSM386659.ch1	STRAIN.MG1655:1
GSM386656.ch1-vs-GSM386659.ch1	MEDIUM.LB:1
GSM386656.ch1-vs-GSM386659.ch1	OD600:0.5
GSM386656.ch1-vs-GSM386659.ch1	TEMPERATURE:37°C
GSM386656.ch1-vs-GSM386659.ch1	GROWTH.EXPONENTIAL:1
GSM386656.ch1-vs-GSM386659.ch1	FLASK:1
GSM386656.ch1-vs-GSM386659.ch1	GraL.CONSTITUTIVE:1
GSM386657.ch1-vs-GSM386659.ch1	STRAIN.MG1655:1
GSM386657.ch1-vs-GSM386659.ch1	MEDIUM.LB:1
GSM386657.ch1-vs-GSM386659.ch1	OD600:0.5
GSM386657.ch1-vs-GSM386659.ch1	TEMPERATURE:37°C
GSM386657.ch1-vs-GSM386659.ch1	GROWTH.EXPONENTIAL:1
GSM386657.ch1-vs-GSM386659.ch1	FLASK:1
GSM386657.ch1-vs-GSM386659.ch1	GraL.CONSTITUTIVE:1
GSM386664.ch1-vs-GSM386665.ch1	relA_b2784.DELETION:1
GSM386664.ch1-vs-GSM386665.ch1	spoT_b3650.DELETION:1
GSM386664.ch1-vs-GSM386665.ch1	STRAIN.MG1655:1
GSM386664.ch1-vs-GSM386665.ch1	MEDIUM.LB:1
GSM386664.ch1-vs-GSM386665.ch1	OD600:0.5
GSM386664.ch1-vs-GSM386665.ch1	TEMPERATURE:37°C
GSM386664.ch1-vs-GSM386665.ch1	GROWTH.EXPONENTIAL:1
GSM386664.ch1-vs-GSM386665.ch1	FLASK:1
GSM386664.ch1-vs-GSM386665.ch1	GraL.CONSTITUTIVE:1
GSM386663.ch1-vs-GSM386665.ch1	relA_b2784.DELETION:1
GSM386663.ch1-vs-GSM386665.ch1	spoT_b3650.DELETION:1
GSM386663.ch1-vs-GSM386665.ch1	STRAIN.MG1655:1
GSM386663.ch1-vs-GSM386665.ch1	MEDIUM.LB:1
GSM386663.ch1-vs-GSM386665.ch1	OD600:0.5
GSM386663.ch1-vs-GSM386665.ch1	TEMPERATURE:37°C
GSM386663.ch1-vs-GSM386665.ch1	GROWTH.EXPONENTIAL:1
GSM386663.ch1-vs-GSM386665.ch1	FLASK:1
GSM386663.ch1-vs-GSM386665.ch1	GraL.CONSTITUTIVE:1
GSM386662.ch1-vs-GSM386665.ch1	relA_b2784.DELETION:1
GSM386662.ch1-vs-GSM386665.ch1	spoT_b3650.DELETION:1
GSM386662.ch1-vs-GSM386665.ch1	STRAIN.MG1655:1
GSM386662.ch1-vs-GSM386665.ch1	MEDIUM.LB:1
GSM386662.ch1-vs-GSM386665.ch1	OD600:0.5
GSM386662.ch1-vs-GSM386665.ch1	TEMPERATURE:37°C
GSM386662.ch1-vs-GSM386665.ch1	GROWTH.EXPONENTIAL:1
GSM386662.ch1-vs-GSM386665.ch1	FLASK:1
GSM386662.ch1-vs-GSM386665.ch1	GraL.CONSTITUTIVE:1
GSM386660.ch1-vs-GSM386647.ch1	STRAIN.MG1655:1
GSM386660.ch1-vs-GSM386647.ch1	MEDIUM.LB:1
GSM386660.ch1-vs-GSM386647.ch1	OD600:0.5
GSM386660.ch1-vs-GSM386647.ch1	TEMPERATURE:37°C
GSM386660.ch1-vs-GSM386647.ch1	GROWTH.EXPONENTIAL:1
GSM386660.ch1-vs-GSM386647.ch1	FLASK:1
GSM386665.ch1-vs-GSM386647.ch1	STRAIN.MG1655:1
GSM386665.ch1-vs-GSM386647.ch1	MEDIUM.LB:1
GSM386665.ch1-vs-GSM386647.ch1	OD600:0.5
GSM386665.ch1-vs-GSM386647.ch1	TEMPERATURE:37°C
GSM386665.ch1-vs-GSM386647.ch1	GROWTH.EXPONENTIAL:1
GSM386665.ch1-vs-GSM386647.ch1	FLASK:1
GSM386665.ch1-vs-GSM386647.ch1	relA_b2784.DELETION:1
GSM386665.ch1-vs-GSM386647.ch1	spoT_b3650.DELETION:1
GSM386659.ch1-vs-GSM386647.ch1	STRAIN.MG1655:1
GSM386659.ch1-vs-GSM386647.ch1	MEDIUM.LB:1
GSM386659.ch1-vs-GSM386647.ch1	OD600:0.5
GSM386659.ch1-vs-GSM386647.ch1	TEMPERATURE:37°C
GSM386659.ch1-vs-GSM386647.ch1	GROWTH.EXPONENTIAL:1
GSM386659.ch1-vs-GSM386647.ch1	FLASK:1
GSM386654.ch1-vs-GSM386647.ch1	STRAIN.MG1655:1
GSM386654.ch1-vs-GSM386647.ch1	MEDIUM.LB:1
GSM386654.ch1-vs-GSM386647.ch1	OD600:0.5
GSM386654.ch1-vs-GSM386647.ch1	TEMPERATURE:37°C
GSM386654.ch1-vs-GSM386647.ch1	GROWTH.EXPONENTIAL:1
GSM386654.ch1-vs-GSM386647.ch1	FLASK:1
GSM386654.ch1-vs-GSM386647.ch1	relA_b2784.DELETION:1
GSM386654.ch1-vs-GSM386647.ch1	spoT_b3650.DELETION:1
GSM386649.ch1-vs-GSM386647.ch1	STRAIN.MG1655:1
GSM386649.ch1-vs-GSM386647.ch1	MEDIUM.LB:1
GSM386649.ch1-vs-GSM386647.ch1	OD600:0.5
GSM386649.ch1-vs-GSM386647.ch1	TEMPERATURE:37°C
GSM386649.ch1-vs-GSM386647.ch1	GROWTH.EXPONENTIAL:1
GSM386649.ch1-vs-GSM386647.ch1	FLASK:1
GSM386653.ch1-vs-GSM386647.ch1	STRAIN.MG1655:1
GSM386653.ch1-vs-GSM386647.ch1	MEDIUM.LB:1
GSM386653.ch1-vs-GSM386647.ch1	OD600:0.5
GSM386653.ch1-vs-GSM386647.ch1	TEMPERATURE:37°C
GSM386653.ch1-vs-GSM386647.ch1	GROWTH.EXPONENTIAL:1
GSM386653.ch1-vs-GSM386647.ch1	FLASK:1
GSM386653.ch1-vs-GSM386647.ch1	relA_b2784.DELETION:1
GSM386653.ch1-vs-GSM386647.ch1	spoT_b3650.DELETION:1
GSM386655.ch1-vs-GSM386647.ch1	STRAIN.MG1655:1
GSM386655.ch1-vs-GSM386647.ch1	MEDIUM.LB:1
GSM386655.ch1-vs-GSM386647.ch1	OD600:0.5
GSM386655.ch1-vs-GSM386647.ch1	TEMPERATURE:37°C
GSM386655.ch1-vs-GSM386647.ch1	GROWTH.EXPONENTIAL:1
GSM386655.ch1-vs-GSM386647.ch1	FLASK:1
GSM386655.ch1-vs-GSM386647.ch1	relA_b2784.DELETION:1
GSM386655.ch1-vs-GSM386647.ch1	spoT_b3650.DELETION:1
GSM386666.ch1-vs-GSM386647.ch1	STRAIN.MG1655:1
GSM386666.ch1-vs-GSM386647.ch1	MEDIUM.LB:1
GSM386666.ch1-vs-GSM386647.ch1	OD600:0.5
GSM386666.ch1-vs-GSM386647.ch1	TEMPERATURE:37°C
GSM386666.ch1-vs-GSM386647.ch1	GROWTH.EXPONENTIAL:1
GSM386666.ch1-vs-GSM386647.ch1	FLASK:1
GSM386666.ch1-vs-GSM386647.ch1	relA_b2784.DELETION:1
GSM386666.ch1-vs-GSM386647.ch1	spoT_b3650.DELETION:1
GSM386667.ch1-vs-GSM386647.ch1	STRAIN.MG1655:1
GSM386667.ch1-vs-GSM386647.ch1	MEDIUM.LB:1
GSM386667.ch1-vs-GSM386647.ch1	OD600:0.5
GSM386667.ch1-vs-GSM386647.ch1	TEMPERATURE:37°C
GSM386667.ch1-vs-GSM386647.ch1	GROWTH.EXPONENTIAL:1
GSM386667.ch1-vs-GSM386647.ch1	FLASK:1
GSM386667.ch1-vs-GSM386647.ch1	relA_b2784.DELETION:1
GSM386667.ch1-vs-GSM386647.ch1	spoT_b3650.DELETION:1
GSM386661.ch1-vs-GSM386647.ch1	STRAIN.MG1655:1
GSM386661.ch1-vs-GSM386647.ch1	MEDIUM.LB:1
GSM386661.ch1-vs-GSM386647.ch1	OD600:0.5
GSM386661.ch1-vs-GSM386647.ch1	TEMPERATURE:37°C
GSM386661.ch1-vs-GSM386647.ch1	GROWTH.EXPONENTIAL:1
GSM386661.ch1-vs-GSM386647.ch1	FLASK:1
GSM386648.ch1-vs-GSM386647.ch1	STRAIN.MG1655:1
GSM386648.ch1-vs-GSM386647.ch1	MEDIUM.LB:1
GSM386648.ch1-vs-GSM386647.ch1	OD600:0.5
GSM386648.ch1-vs-GSM386647.ch1	TEMPERATURE:37°C
GSM386648.ch1-vs-GSM386647.ch1	GROWTH.EXPONENTIAL:1
GSM386648.ch1-vs-GSM386647.ch1	FLASK:1
GSM998839.ch1-vs-GSM998832.ch1	STRAIN.MG1655:+1
GSM998839.ch1-vs-GSM998832.ch1	MEDIUM.LB:+1
GSM998839.ch1-vs-GSM998832.ch1	OD600:0.8
GSM998839.ch1-vs-GSM998832.ch1	TEMPERATURE:30°C
